epoch,accuracy,dice_score,loss,val_accuracy,val_dice_score,val_loss
0,0.9572543501853943,0.22917306423187256,0.7736198902130127,0.9695771932601929,0.37599754333496094,0.6255586743354797
1,0.9631792902946472,0.3977295160293579,0.6040298938751221,0.9774600863456726,0.5066467523574829,0.4944462776184082
2,0.9699131846427917,0.47645336389541626,0.5249853730201721,0.9800186157226562,0.5599053502082825,0.4410323202610016
3,0.9706858992576599,0.5379025340080261,0.4635166525840759,0.981279730796814,0.7033644318580627,0.29746851325035095
4,0.9739488363265991,0.6332160234451294,0.3680807650089264,0.9825090169906616,0.7422577738761902,0.2586105465888977
5,0.9755401015281677,0.6448443531990051,0.3564620018005371,0.9812970757484436,0.7634786367416382,0.23746079206466675
6,0.9754281044006348,0.6828104853630066,0.31856074929237366,0.9807122349739075,0.7728601694107056,0.2281656116247177
7,0.9762588143348694,0.6857030391693115,0.3156988322734833,0.9830103516578674,0.7836540341377258,0.2172817885875702
8,0.9760880470275879,0.6745442152023315,0.32693159580230713,0.9826166033744812,0.7586168050765991,0.24241404235363007
9,0.977411150932312,0.6777535080909729,0.3236803710460663,0.9821682572364807,0.7953002452850342,0.20572087168693542
10,0.9771919846534729,0.6894408464431763,0.3120613396167755,0.9826004505157471,0.7939035892486572,0.20717288553714752
11,0.9770825505256653,0.6671158075332642,0.3344394266605377,0.9856963157653809,0.7955345511436462,0.20535323023796082
12,0.9773356914520264,0.6962849497795105,0.30525287985801697,0.9826065301895142,0.8000396490097046,0.20105129480361938
13,0.976725697517395,0.6678956747055054,0.3337482213973999,0.9838616847991943,0.8019005656242371,0.1991230994462967
14,0.9782223105430603,0.6968399882316589,0.30469775199890137,0.9846650958061218,0.8090729117393494,0.19192540645599365
15,0.9778701066970825,0.6965882182121277,0.3050000071525574,0.9858391880989075,0.8090284466743469,0.19194453954696655
16,0.9802189469337463,0.7273261547088623,0.2741208076477051,0.9840537905693054,0.8070182800292969,0.19403822720050812
17,0.9778231382369995,0.6955930590629578,0.3060840368270874,0.985081136226654,0.7986956238746643,0.20233340561389923
18,0.9785363078117371,0.6935873031616211,0.3080257475376129,0.9845733046531677,0.813122570514679,0.18788795173168182
19,0.9795204401016235,0.71970134973526,0.28184032440185547,0.9858143329620361,0.8148576021194458,0.18612852692604065
20,0.9808598756790161,0.7125913500785828,0.2888989746570587,0.9843114614486694,0.8086555600166321,0.192473903298378
21,0.9796193242073059,0.69640052318573,0.30522146821022034,0.9858018755912781,0.8114259243011475,0.1896059364080429
22,0.979933500289917,0.7168511152267456,0.2847404181957245,0.9852174520492554,0.8202255368232727,0.1807900369167328
23,0.9803484082221985,0.7256548404693604,0.27587267756462097,0.9837459325790405,0.8057485818862915,0.19545607268810272
24,0.9819758534431458,0.763934314250946,0.23748360574245453,0.9859880805015564,0.822974443435669,0.17809826135635376
25,0.9799765944480896,0.70681232213974,0.29482725262641907,0.985548734664917,0.8146510720252991,0.1864446997642517
26,0.9811046123504639,0.7306219339370728,0.2709301710128784,0.9843308925628662,0.8138436675071716,0.18729820847511292
27,0.9817193746566772,0.7462707757949829,0.2552339732646942,0.9858815670013428,0.81972736120224,0.18135136365890503
28,0.9815978407859802,0.7380057573318481,0.26350507140159607,0.986314058303833,0.8246177434921265,0.17640046775341034
29,0.9801684617996216,0.718542754650116,0.2831338047981262,0.985883891582489,0.8200668096542358,0.1810271143913269
30,0.981415867805481,0.7512642741203308,0.25029635429382324,0.9863386750221252,0.8263081908226013,0.17472335696220398
31,0.9812291264533997,0.718793511390686,0.2828309237957001,0.9843078851699829,0.8193626403808594,0.1817954033613205
32,0.9813144207000732,0.7373384833335876,0.26426923274993896,0.9860084056854248,0.825645387172699,0.17540384829044342
33,0.9821121692657471,0.7205169796943665,0.2810552716255188,0.9863757491111755,0.8299106359481812,0.17113718390464783
34,0.981999933719635,0.7229911088943481,0.2785985767841339,0.9857765436172485,0.820043683052063,0.18109656870365143
35,0.9801336526870728,0.7051259279251099,0.29660850763320923,0.9851396679878235,0.8017996549606323,0.19935716688632965
36,0.9818918704986572,0.7604886889457703,0.24107429385185242,0.9856293797492981,0.8288392424583435,0.17226813733577728
37,0.9833683967590332,0.7502012252807617,0.25124114751815796,0.986081600189209,0.8158388137817383,0.18528348207473755
38,0.9821012020111084,0.7244921922683716,0.2770951986312866,0.9858194589614868,0.8206464648246765,0.18051065504550934
39,0.9810891151428223,0.7037146687507629,0.29800155758857727,0.9855339527130127,0.8191242814064026,0.18207639455795288
40,0.9832501411437988,0.7453209161758423,0.2561642527580261,0.9865105152130127,0.828217089176178,0.17292898893356323
41,0.9829007983207703,0.7342244386672974,0.26731711626052856,0.9861432909965515,0.8282883167266846,0.17280495166778564
42,0.983753502368927,0.7802557945251465,0.22116480767726898,0.9860442280769348,0.8261253833770752,0.17507360875606537
43,0.9834589958190918,0.7583320736885071,0.24315308034420013,0.9871141910552979,0.8290274739265442,0.17201849818229675
44,0.9839572310447693,0.765795111656189,0.2356511950492859,0.9868399500846863,0.8316715955734253,0.1694345474243164
45,0.983421802520752,0.75981605052948,0.241690531373024,0.9864078760147095,0.8312061429023743,0.16991712152957916
46,0.9824025630950928,0.7415756583213806,0.2600310146808624,0.9859577417373657,0.8300020098686218,0.17115835845470428
47,0.9822700023651123,0.7323337197303772,0.2693216800689697,0.9851214289665222,0.8122707009315491,0.18900303542613983
48,0.9837794303894043,0.7389177680015564,0.26255932450294495,0.987027108669281,0.8322770595550537,0.1688283383846283
49,0.9834868907928467,0.7216573357582092,0.27988362312316895,0.9863309860229492,0.8327565789222717,0.16834449768066406
50,0.984645664691925,0.7543138265609741,0.24709360301494598,0.9871219992637634,0.8264405131340027,0.17466163635253906
51,0.983405351638794,0.7459360957145691,0.25559788942337036,0.986319899559021,0.8327130079269409,0.16848334670066833
52,0.9842725992202759,0.7580655813217163,0.24337804317474365,0.9863606691360474,0.8356611728668213,0.1654527634382248
53,0.9836713075637817,0.7457172870635986,0.25579676032066345,0.9861882925033569,0.8297654986381531,0.17140339314937592
54,0.9846627116203308,0.7755709290504456,0.22583718597888947,0.987139880657196,0.8371646404266357,0.16391707956790924
55,0.983332097530365,0.7223922610282898,0.2791701853275299,0.9867309927940369,0.8266586661338806,0.1745297759771347
56,0.983842134475708,0.7569147944450378,0.24460898339748383,0.9865983128547668,0.8255139589309692,0.1756819188594818
57,0.9827962517738342,0.7430054545402527,0.25858283042907715,0.9863126873970032,0.8316108584403992,0.1695907562971115
58,0.9843838810920715,0.7601415514945984,0.2413218915462494,0.9867659211158752,0.8285951614379883,0.17256592214107513
59,0.9831715822219849,0.7366632223129272,0.26489394903182983,0.9865230321884155,0.8334577679634094,0.16761131584644318
